date,BTC,LTC,XRP,ETH,BCN,sp500_close,change%,silver_close,silver_rate%,gold_close,gold_rate%
2019-08-07,11941.96875,90.912598,0.311969,226.391006,0.000573,2883.97998,0.886,17.156,0.01299008,1507.3,-0.001457436
2019-08-06,11478.16895,93.069717,0.311326,226.020645,0.000571,2881.77002,0.72,16.445,-0.041443227,1484.2,-0.015325416
2019-08-05,11805.65332,96.834648,0.323564,234.215027,0.000605,2844.73999,-1.84,16.345,-0.006080876,1464.6,-0.013205767
2019-08-02,10518.17481,94.941292,0.312394,217.871567,0.000627,2932.050049,-0.403,16.27,-0.004588559,1457.5,-0.00484774
2019-08-01,10399.66895,99.179726,0.317906,217.808441,0.000715,2953.560059,-0.898,16.18,-0.005531653,1432.4,-0.017221269
2019-07-31,10085.62793,98.509575,0.320909,218.654144,0.000685,2980.379883,-1.188,16.405,0.013906057,1437.8,0.003769897
2019-07-30,9607.423828,90.566948,0.31847,210.522598,0.000592,3013.179932,0.184,16.558,0.009326425,1441.8,0.002782028
2019-07-29,9519.145508,90.426422,0.310658,211.268051,0.000663,3020.969971,-0.116,16.44,-0.007126465,1433.3,-0.005895409
2019-07-26,9870.303711,94.305016,0.32353,219.629608,0.000689,3025.860107,0.418,16.397,-0.002615572,1432.2,-0.00076746
2019-07-25,9911.841797,93.44632,0.31481,219.617996,0.000615,3003.669922,-0.417,16.411,0.000853815,1427.5,-0.003281665
2019-07-24,9811.925781,94.309669,0.315947,217.046371,0.000683,3019.560059,0.693,16.626,0.013100969,1436.5,0.006304729
2019-07-23,9900.767578,90.622627,0.309926,212.728516,0.000686,3005.469971,0.358,16.476,-0.009022014,1421.7,-0.010302819
2019-07-22,10343.10645,95.417389,0.322106,217.560013,0.000725,2985.030029,0.104,16.411,-0.003945132,1426.9,0.003657593
2019-07-19,10530.73242,98.402657,0.320605,221.33342,0.000751,2976.610107,-0.92,16.195,-0.013161904,1426.7,-0.000140164
2019-07-18,10666.48242,101.085419,0.323176,226.566162,0.000741,2995.110107,0.545,16.198,0.000185242,1428.1,0.000981285
2019-07-17,9693.802734,89.810722,0.310613,211.48497,0.000662,2984.419922,-0.688,15.893,-0.018829485,1421.3,-0.004761571
2019-07-16,9477.641602,79.499931,0.296726,199.188675,0.000661,3004.040039,-0.269,15.678,-0.013527968,1411.2,-0.00710617
2019-07-15,10895.08984,90.922974,0.31531,229.776001,0.000761,3014.300049,-0.116,15.365,-0.019964281,1413.5,0.001629819
2019-07-12,11815.98633,105.300056,0.344118,276.276703,0.000879,3013.77002,0.347,15.236,-0.008395705,1412.2,-0.000919703
2019-07-11,11358.66211,102.644302,0.330335,268.704041,0.000759,2999.909912,0.01,15.146,-0.005907062,1406.7,-0.003894632
2019-07-10,12156.5127,108.500259,0.363775,290.002319,0.000776,2993.070068,0.126,15.226,0.005281923,1412.5,0.004123125
2019-07-09,12573.8125,119.432816,0.394168,308.881012,0.000878,2979.629883,0.476,15.147,-0.005188493,1400.5,-0.008495575
2019-07-08,12285.95801,123.285484,0.401533,313.251404,0.000944,2975.949951,-0.128,15.05,-0.006403908,1400,-0.000357015
2019-07-05,10978.45996,118.352509,0.378964,287.997528,0.000892,2990.409912,0.206,15.001,-0.003255814,1400.1,7.14E-05
2019-07-03,11961.26953,122.56411,0.408532,303.099976,0.000967,2995.820068,0.596,15.336,0.022331845,1420.9,0.014856082
2019-07-02,10801.67773,119.243698,0.400204,291.596436,0.000858,2973.01001,0.282,15.238,-0.006390193,1408,-0.009078753
2019-07-01,10583.13477,122.583717,0.406862,293.641113,0.000843,2964.330078,-0.238,15.106,-0.008662554,1385.6,-0.015909091
2019-06-28,12407.33203,120.150093,0.427315,311.226105,0.000982,2941.76001,0.301,15.253,0.009731233,1409.7,0.017393187
2019-06-27,11182.80664,114.40477,0.408754,294.267639,0.000928,2924.919922,0.18,15.294,0.002687996,1412,0.001631553
2019-06-26,13016.23145,131.265091,0.467451,336.753174,0.001035,2913.780029,-0.42,15.283,-0.000719236,1411.6,-0.000283286
2019-06-25,11790.91699,136.489395,0.468229,318.126312,0.001042,2917.379883,-0.964,15.383,0.006543218,1418.7,0.005029753
2019-06-24,11011.10254,135.532761,0.470088,310.424683,0.000999,2945.350098,-0.206,15.461,0.005070532,1418.2,-0.000352435
2019-06-21,10144.55664,138.883759,0.443188,294.910278,0.000988,2950.459961,-0.076,15.37,-0.005885777,1400.1,-0.012762657
2019-06-20,9527.160156,135.479843,0.429823,271.695007,0.001016,2954.179932,0.155,15.492,0.007937541,1396.9,-0.002285551
2019-06-19,9273.521484,136.603195,0.436817,269.431793,0.001012,2926.459961,0.202,14.958,-0.034469404,1348.8,-0.034433388
2019-06-18,9081.762695,135.158737,0.428761,265.051849,0.001,2917.75,0.38,14.993,0.002339885,1350.7,0.00140866
2019-06-17,9320.352539,134.438095,0.44808,274.351105,0.00101,2889.669922,-0.003,14.829,-0.010938438,1342.9,-0.005774783
2019-06-14,8693.833008,133.053268,0.405921,264.087463,0.000956,2886.97998,0.006,14.803,-0.001753321,1344.5,0.001191451
2019-06-13,8230.923828,131.351761,0.400887,256.168793,0.000912,2891.639893,0.187,14.892,0.006012295,1343.7,-0.000595017
2019-06-12,8145.857422,135.653748,0.40176,260.90329,0.000946,2879.840088,-0.1,14.753,-0.009333871,1336.8,-0.005135075
2019-06-11,7927.714355,136.029739,0.394261,245.78183,0.000911,2885.719971,-0.604,14.74,-0.000881177,1331.2,-0.004189108
2019-06-10,8000.32959,129.071442,0.400427,247.520126,0.000936,2886.72998,0.031,14.639,-0.006852103,1329.3,-0.001427284
2019-06-07,8043.951172,117.374413,0.42313,250.930359,0.000946,2873.340088,0.718,15.031,0.026777785,1346.1,0.012638231
2019-06-06,7822.023438,111.107224,0.41954,249.474335,0.000918,2843.48999,0.53,14.905,-0.008382676,1342.7,-0.002525815
2019-06-05,7824.231445,103.849289,0.402732,247.05101,0.000938,2826.149902,0.286,14.791,-0.00764844,1333.6,-0.006777389
2019-06-04,7707.770996,102.087822,0.400667,241.338791,0.000869,2803.27002,1.471,14.732,-0.003988912,1323.4,-0.00764847
2019-06-03,8208.995117,107.468575,0.425764,252.607925,0.000941,2744.449951,-0.257,14.74,0.000543036,1327.9,0.003400332
2019-05-31,8574.501953,114.536957,0.438574,268.113556,0.001027,2752.060059,-0.509,14.567,-0.011736771,1311.1,-0.012651555
2019-05-30,8319.472656,108.795578,0.422395,255.858948,0.00096,2788.860107,0.069,14.46,-0.00734537,1287.1,-0.01830524
2019-05-29,8659.487305,115.08123,0.443713,269.455688,0.000862,2783.02002,-0.259,14.411,-0.003388658,1286.3,-0.000621552
2019-05-28,8719.961914,114.93116,0.446549,271.768707,0.000902,2802.389893,-0.977,14.32,-0.006314621,1282.5,-0.00295421
2019-05-24,7987.371582,99.90303,0.384541,249.484985,0.000949,2826.060059,-0.224,14.555,0.016410615,1289.2,0.005224172
2019-05-23,7881.84668,89.176773,0.381204,245.965668,0.000937,2822.23999,-0.51,14.613,0.003984885,1291,0.001396215
2019-05-22,7680.066406,88.210571,0.376637,244.698914,0.000907,2856.27002,0.007,14.449,-0.011222884,1274.2,-0.013013168
2019-05-21,7963.327637,91.507751,0.397603,255.215881,0.000948,2864.360107,0.362,14.41,-0.002699149,1273.2,-0.000784806
2019-05-20,7978.309082,91.493675,0.398003,251.86441,0.000945,2840.22998,-0.06,14.445,0.002428869,1277.3,0.003220232
2019-05-17,7343.895508,88.995232,0.386193,243.764587,0.000891,2859.530029,0.033,14.388,-0.003946002,1275.7,-0.001252642
2019-05-16,7884.90918,95.585587,0.419707,264.01001,0.001016,2876.320068,0.719,14.539,0.010494857,1286.2,0.008230775
2019-05-15,8205.167969,101.744568,0.456005,247.153061,0.001111,2850.959961,1.084,14.812,0.018777082,1297.8,0.009018815
2019-05-14,7994.416016,91.620407,0.409062,217.148575,0.000977,2834.409912,0.507,14.812,0,1296.3,-0.001155802
2019-05-13,7814.915039,88.058235,0.325475,196.846283,0.000995,2811.870117,-0.997,14.777,-0.002362949,1301.8,0.004242845
2019-05-10,6378.849121,77.166649,0.300387,173.142746,0.000929,2881.399902,0.639,14.79,0.000879746,1287.4,-0.011061607
2019-05-09,6174.528809,74.177139,0.296509,170.289307,0.000881,2870.719971,0.38,14.773,-0.001149425,1285.2,-0.001708871
2019-05-08,5982.45752,74.620285,0.300721,170.948166,0.000861,2879.419922,-0.007,14.862,0.006024504,1281.4,-0.002956738
2019-05-07,5829.501465,74.693001,0.299684,169.79866,0.000902,2884.050049,-0.995,14.926,0.004306284,1285.6,0.003277665
2019-05-06,5746.807129,74.982758,0.302389,172.653214,0.000927,2932.469971,0.811,14.927,6.70E-05,1283.8,-0.001400124
2019-05-03,5768.289551,79.326538,0.308222,167.952408,0.000918,2945.639893,0.561,14.978,0.003416628,1281.3,-0.001947344
2019-05-02,5505.283691,73.777176,0.303239,162.122787,0.000909,2917.52002,-0.159,14.617,-0.024102016,1272,-0.007258253
2019-05-01,5402.697266,73.657768,0.304696,160.818344,0.000903,2923.72998,-0.969,14.729,0.007662311,1284.2,0.009591195
2019-04-30,5350.726563,74.280876,0.309476,162.166031,0.000904,2945.830078,0.296,14.9,0.011609749,1282.8,-0.001090173
2019-04-29,5247.352539,67.960381,0.294289,155.201996,0.000858,2943.030029,0.083,14.933,0.002214765,1281.5,-0.001013408
2019-04-26,5279.348145,73.115349,0.298502,156.347092,0.000851,2939.879883,0.481,15.088,0.010379696,1288.8,0.005696449
2019-04-25,5210.515625,71.248116,0.289384,154.459396,0.000862,2926.169922,-0.096,14.96,-0.008483563,1279.7,-0.007060832
2019-04-24,5464.866699,73.308945,0.302318,165.826096,0.000925,2927.25,-0.23,14.996,0.002406417,1279.4,-0.00023443
2019-04-23,5572.361816,74.845024,0.321222,171.4478,0.000927,2933.679932,0.814,14.865,-0.008735663,1273.2,-0.004846022
2019-04-22,5399.365234,76.948074,0.323934,171.874664,0.0009,2907.969971,0.317,15.058,0.012983518,1277.6,0.003455859
2019-04-18,5298.385742,82.074875,0.337065,173.814026,0.00092,2905.030029,0.008,15.038,-0.001328198,1276,-0.001252348
2019-04-17,5251.937988,79.327469,0.335453,166.95076,0.000926,2900.449951,-0.535,14.939,-0.006583322,1276.8,0.000626959
2019-04-16,5235.55957,81.349281,0.327218,167.623444,0.000909,2907.060059,-0.179,14.915,-0.001606533,1277.2,0.000313283
2019-04-15,5067.108398,79.054703,0.320913,161.574173,0.000875,2905.580078,-0.094,14.975,0.004022796,1291.3,0.011039775
2019-04-12,5089.539063,78.963959,0.326346,164.736328,0.000918,2907.409912,0.226,14.963,-0.000801336,1295.2,0.003020212
2019-04-11,5064.487793,79.677994,0.330984,165.497025,0.000911,2888.320068,-0.124,14.867,-0.006415826,1293.3,-0.001466955
2019-04-10,5324.551758,88.377739,0.354792,177.337479,0.000961,2888.209961,0.237,15.244,0.025358176,1313.9,0.015928246
2019-04-09,5204.958496,86.786964,0.349462,176.114578,0.000964,2878.199951,-0.29,15.211,-0.002164786,1308.3,-0.00426212
2019-04-08,5289.770996,89.493042,0.358234,180.25882,0.001013,2895.77002,0.253,15.173,-0.002498192,1297.1,-0.008560728
2019-04-05,5036.681152,88.677864,0.361803,165.514847,0.000992,2892.73999,0.297,15.086,-0.005733869,1295.6,-0.001156426
2019-04-04,4922.798828,84.980904,0.332513,158.052536,0.000923,2879.389893,0.188,15.084,-0.000132573,1294.3,-0.001003396
2019-04-03,4973.021973,84.921936,0.342234,161.458801,0.000892,2873.399902,-0.094,15.102,0.001193317,1295.3,0.000772618
2019-04-02,4879.87793,76.19326,0.351499,163.961746,0.000874,2867.23999,-0.035,15.061,-0.002714872,1295.4,7.72E-05
2019-04-01,4158.183105,60.677994,0.312747,141.830322,0.00076,2867.189941,0.652,15.099,0.002523073,1294.2,-0.000926355
2019-03-29,4098.374512,61.301613,0.307929,142.497421,0.00074,2834.399902,0.217,15.11,0.000728525,1298.5,0.003322516
2019-03-28,4069.107178,61.170486,0.309246,139.416473,0.00075,2815.439941,0.215,14.973,-0.009066843,1295.3,-0.002464382
2019-03-27,4087.066162,62.251431,0.312465,140.988159,0.000766,2805.370117,-0.509,15.298,0.021705737,1316.9,0.016675674
2019-03-26,3985.080811,59.343529,0.30506,135.460358,0.000756,2818.459961,0.206,15.429,0.008563211,1321.4,0.003417116
2019-03-25,3963.070557,59.496738,0.304055,135.031021,0.000753,2798.360107,0.084,15.567,0.008944196,1329,0.005751476
2019-03-22,4023.968262,59.824001,0.311541,137.181442,0.000744,2800.709961,-1.54,15.407,-0.010278153,1318.7,-0.007750188
2019-03-21,4029.326904,59.378326,0.312718,136.636063,0.000755,2854.879883,1.247,15.437,0.001947167,1313.6,-0.003867445
2019-03-20,4087.476318,60.846546,0.31961,140.686356,0.000766,2824.22998,-0.251,15.245,-0.01243765,1300.5,-0.009972594
2019-03-19,4071.190186,60.61557,0.319281,140.519196,0.000774,2832.570068,-0.288,15.372,0.0083306,1306.5,0.00461361
2019-03-18,4032.507324,60.264805,0.31744,139.374603,0.000787,2832.939941,0.366,15.322,-0.003252667,1301.5,-0.003827019
2019-03-15,3960.911133,58.989258,0.315052,137.691788,0.000792,2822.47998,0.416,15.324,0.000130531,1302.9,0.001075682
2019-03-14,3924.369141,56.584183,0.312955,133.711594,0.000783,2808.47998,-0.068,15.101,-0.014552336,1293.4,-0.007291427
2019-03-13,3906.717285,55.933186,0.314098,133.263077,0.000768,2810.919922,0.398,15.456,0.023508377,1309.3,0.012293181
2019-03-12,3909.15625,56.997055,0.310201,134.442886,0.000792,2791.52002,0.15,15.338,-0.007634576,1296.3,-0.00992897
2019-03-11,3905.227295,55.420216,0.311065,133.83403,0.00069,2783.300049,1.299,15.274,-0.004172643,1291.1,-0.004011417
2019-03-08,3901.131592,56.099548,0.310087,135.127075,0.000684,2743.070068,0.45,15.349,0.004910305,1299.3,0.006351173
2019-03-07,3911.484375,57.189034,0.314766,138.0345,0.000691,2748.929932,-0.636,15.04,-0.020131605,1286.1,-0.010159317
2019-03-06,3903.942627,55.784279,0.317031,138.789352,0.000686,2771.449951,-0.674,15.085,0.002992021,1287.6,0.001166317
2019-03-05,3896.375,53.132458,0.316507,137.822388,0.000693,2789.649902,-0.17,15.105,0.00132582,1284.7,-0.002252252
2019-03-04,3761.557129,46.432034,0.305133,127.774124,0.000667,2792.810059,-0.766,15.105,0,1287.5,0.002179497
2019-03-01,3859.58374,47.48724,0.317312,136.443619,0.000684,2803.689941,0.195,15.256,0.00999669,1299.2,0.009087379
2019-02-28,3854.7854,46.237259,0.315078,136.746246,0.000675,2784.48999,-0.13,15.634,0.024777137,1316.1,0.013008005
2019-02-27,3851.047363,45.581425,0.313106,136.125961,0.000688,2792.379883,0.175,15.672,0.0024306,1317.7,0.001215713
2019-02-26,3854.35791,45.491131,0.319477,138.089676,0.000671,2793.899902,0.055,15.926,0.016207249,1328.5,0.008196099
2019-02-25,3882.696289,46.213066,0.32851,139.822861,0.000676,2796.110107,-0.294,15.928,0.000125581,1329.5,0.000752729
2019-02-22,4005.526611,49.805733,0.321904,149.092453,0.000691,2792.669922,0.432,16.012,0.005273732,1332.8,0.002482136
2019-02-21,3954.118164,49.151596,0.321291,146.130844,0.000692,2774.879883,-0.193,15.906,-0.006620035,1327.8,-0.003751501
2019-02-20,3999.820557,51.785965,0.33288,149.554337,0.000706,2784.699951,0.203,16.281,0.023576009,1347.9,0.015137822
2019-02-19,3947.094482,47.864677,0.323768,145.346176,0.000694,2779.76001,0.378,15.967,-0.019286285,1344.8,-0.002299874
2019-02-15,3620.810791,42.699669,0.301759,122.100388,0.000607,2775.600098,0.556,15.743,-0.014028935,1322.1,-0.016879833
2019-02-14,3616.880859,41.640549,0.301909,121.390205,0.000621,2745.72998,0.081,15.528,-0.013656863,1313.9,-0.006202254
2019-02-13,3632.070557,41.997643,0.304284,122.553604,0.000624,2753.030029,0.099,15.624,0.00618238,1310.8,-0.002359388
2019-02-12,3653.528564,43.928642,0.30519,122.572289,0.000637,2744.72998,0.812,15.69,0.00422427,1314,0.002441257
2019-02-11,3648.430664,43.182541,0.302741,121.298393,0.000611,2709.800049,-0.096,15.657,-0.00210325,1307,-0.005327245
2019-02-08,3666.780273,43.464722,0.311683,119.267746,0.000617,2707.879883,0.576,15.809,0.009708118,1318.5,0.008798776
2019-02-07,3399.47168,33.22242,0.291618,104.535301,0.000575,2706.050049,-0.422,15.713,-0.00607249,1314.2,-0.003261282
2019-02-06,3413.767822,32.932987,0.290727,104.919289,0.000575,2731.610107,-0.126,15.701,-0.000763699,1314.4,0.000152184
2019-02-05,3466.357422,34.256645,0.299239,107.44352,0.000575,2737.699951,0.343,15.836,0.008598178,1319.2,0.003651856
2019-02-04,3459.154053,34.108627,0.300198,107.821602,0.000583,2724.870117,0.679,15.886,0.003157363,1319.3,7.58E-05
2019-02-01,3487.945313,32.82708,0.308517,107.609787,0.000585,2706.530029,0.156,15.931,0.002832683,1322.1,0.002122338
2019-01-31,3457.792725,31.652176,0.310036,107.061012,0.000584,2704.100098,0.693,16.072,0.008850669,1325.2,0.002344755
2019-01-30,3486.181641,31.930954,0.320461,108.907539,0.000611,2681.050049,1.034,15.927,-0.009021901,1315.5,-0.00731965
2019-01-29,3448.116943,31.097111,0.289558,105.598213,0.000584,2640,-0.185,15.839,-0.005525209,1315.2,-0.00022805
2019-01-28,3470.450439,31.199259,0.294863,106.589973,0.000567,2643.850098,-0.042,15.765,-0.004672012,1309.3,-0.00448601
2019-01-25,3599.765869,32.981812,0.317165,116.378342,0.000609,2664.76001,0.275,15.699,-0.004186489,1304.2,-0.003895211
2019-01-24,3600.865479,32.776108,0.317598,117.362885,0.000611,2642.330078,0.132,15.3,-0.025415632,1285.9,-0.01403159
2019-01-23,3585.123047,32.001957,0.316492,117.452606,0.000605,2638.699951,-0.181,15.38,0.005228758,1290.2,0.003343961
2019-01-22,3604.577148,31.684425,0.319491,118.747551,0.000622,2632.899902,-0.94,15.325,-0.003576073,1283.4,-0.005270501
2019-01-18,3657.839355,31.311487,0.324277,121.010262,0.000638,2670.709961,0.733,15.399,0.004828711,1282.6,-0.000623344
2019-01-17,3678.563965,31.888651,0.329353,123.74192,0.000647,2635.959961,1.023,15.536,0.008896682,1292.3,0.007562763
2019-01-16,3655.006836,31.823416,0.329701,123.547058,0.000627,2616.100098,0.052,15.638,0.006565396,1293.8,0.001160721
2019-01-15,3630.675293,31.507069,0.327179,122.032715,0.000625,2610.300049,0.975,15.62,-0.001151042,1288.4,-0.004173752
2019-01-14,3706.052246,32.358242,0.333766,129.068726,0.000644,2582.610107,0.089,15.609,-0.000704225,1289.1,0.00054331
2019-01-11,3687.365479,32.327629,0.332904,127.548325,0.000659,2596.26001,0.315,15.656,0.003011083,1289.5,0.000310294
2019-01-10,3678.924561,33.866009,0.332652,128.625183,0.000656,2596.639893,0.899,15.643,-0.000830353,1287.4,-0.001628538
2019-01-09,4035.296387,38.985535,0.37089,150.803116,0.000742,2584.959961,0.192,15.735,0.005881225,1292,0.003573093
2019-01-08,4030.8479,39.479717,0.365315,150.359634,0.000731,2574.409912,0.245,15.713,-0.001398157,1285.9,-0.004721362
2019-01-07,4025.248291,37.806274,0.364347,151.699219,0.000736,2549.689941,0.555,15.756,0.002736588,1289.9,0.003110662
2019-01-04,3857.717529,32.404167,0.356747,154.58194,0.00069,2531.939941,2.328,15.786,0.001904037,1285.8,-0.003178541
2019-01-03,3836.741211,32.026699,0.360224,149.13501,0.000706,2447.889893,-1.767,15.797,0.00069682,1294.8,0.006999533
2019-01-02,3943.409424,33.433681,0.375243,155.047684,0.000725,2510.030029,1.335,15.649,-0.009368868,1284.1,-0.008263825
2018-12-31,3742.700439,30.468224,0.352706,133.368271,0.000696,2506.850098,0.317,15.54,-0.006965301,1281.3,-0.002180516
2018-12-28,3923.918701,32.51083,0.376852,137.647018,0.00075,2485.73999,-0.521,15.436,-0.006692407,1283,0.001326777
2018-12-27,3654.833496,28.294508,0.341162,116.575912,0.000693,2488.830078,1.897,15.31,-0.008162736,1281.1,-0.001480904
2018-12-26,3857.297607,30.985901,0.378693,131.865631,0.000745,2467.699951,4.425,15.123,-0.012214239,1273,-0.006322691
2018-12-24,4078.599121,33.196667,0.406799,140.238007,0.00082,2351.100098,-2.06,14.82,-0.020035707,1271.8,-0.000942655
2018-12-21,3896.543701,30.796618,0.35857,109.496231,0.00071,2416.620117,-1.978,14.702,-0.007962213,1258.1,-0.010772134
2018-12-20,4134.441406,32.816872,0.378199,116.216873,0.000743,2467.419922,-1.176,14.869,0.011358999,1267.9,0.007789524
2018-12-19,3745.950684,29.682787,0.351956,101.268578,0.000648,2506.959961,-1.574,14.818,-0.003429955,1256.4,-0.009070116
2018-12-18,3696.059082,30.142157,0.350162,101.112457,0.000607,2546.159912,-0.537,14.701,-0.007895802,1253.6,-0.00222859
2018-12-17,3545.864746,29.26889,0.328453,95.133827,0.000577,2545.939941,-1.73,14.759,0.00394531,1251.8,-0.001435865
2018-12-14,3242.484863,23.464329,0.28879,84.308296,0.000518,2599.949951,-1.131,14.637,-0.008266143,1241.4,-0.008308036
2018-12-13,3313.677246,23.668861,0.300026,86.539314,0.000536,2650.540039,-0.307,14.855,0.014893762,1247.4,0.004833253
2018-12-12,3486.950195,24.49383,0.307323,90.5933,0.000583,2651.070068,-0.269,14.851,-0.00026927,1250,0.002084335
2018-12-11,3424.588135,23.802383,0.301345,88.945305,0.000566,2636.780029,-1.038,14.628,-0.015015824,1247.2,-0.00224
2018-12-10,3502.656006,24.6178,0.303766,91.685654,0.000595,2637.719971,0.261,14.605,-0.001572327,1249.4,0.001763951
2018-12-07,3419.937256,25.272585,0.301997,93.294563,0.000621,2633.080078,-2.162,14.696,0.006230743,1252.6,0.002561229
2018-12-06,3521.101807,26.943661,0.310936,91.761055,0.000597,2695.949951,1.218,14.509,-0.012724551,1243.6,-0.007185055
2018-12-04,3956.893799,31.186125,0.352231,110.214188,0.000751,2700.060059,-2.96,14.64,0.003977507,1246.6,0.003219057
2018-12-03,3894.130859,31.072802,0.348754,108.925018,0.000778,2790.370117,-0.005,14.499,-0.009631148,1239.6,-0.005615274
2018-11-30,4017.268555,32.064762,0.362455,113.171425,0.000794,2760.169922,0.819,14.217,-0.019449617,1226,-0.010971281
2018-11-29,4278.84668,33.797447,0.379562,117.542648,0.000852,2737.800049,0.03,14.402,0.013012591,1230.4,0.003588907
2018-11-28,4257.419922,34.626598,0.390557,122.438004,0.000855,2743.790039,1.945,14.455,0.003680044,1229.8,-0.000487646
2018-11-27,3820.719971,31.0688,0.360163,110.010002,0.000766,2682.169922,0.692,14.221,-0.01618817,1219.9,-0.008050089
2018-11-26,3779.129883,29.410999,0.355451,108.334999,0.000768,2673.449951,0.886,14.343,0.008578862,1228.7,0.007213706
2018-11-23,4347.109863,32.159698,0.407428,123.295998,0.000892,2632.560059,-0.03,14.367,0.00167329,1223.2,-0.004476276
2018-11-21,4602.169922,34.670601,0.447651,136.701004,0.000999,2649.929932,-0.294,14.48,0.007865247,1225.8,0.002125572
2018-11-20,4451.870117,33.044201,0.434726,130.339005,0.000969,2641.889893,-0.479,14.269,-0.014571823,1221.2,-0.003752651
2018-11-19,4871.490234,36.641102,0.478166,149.175003,0.000968,2690.72998,-1.465,14.403,0.009390987,1225.3,0.003357353
2018-11-16,5575.549805,42.4589,0.471609,175.177002,0.001113,2736.27002,0.652,14.382,-0.00145803,1223,-0.001877091
2018-11-15,5648.029785,43.948299,0.481708,180.806,0.001127,2730.199951,1.362,14.263,-0.008274232,1215,-0.006541292
2018-11-14,5738.350098,43.610802,0.474372,181.397003,0.001141,2701.580078,-1.327,14.08,-0.0128304,1210.1,-0.004032922
2018-11-13,6359.490234,49.696602,0.510112,206.826004,0.001254,2722.179932,-0.288,13.952,-0.009090909,1199.2,-0.00900752
2018-11-12,6371.27002,50.648201,0.517165,210.417999,0.001277,2726.219971,-1.72,13.974,0.001576835,1201.3,0.001751167
2018-11-09,6385.620117,51.896,0.500668,210.074005,0.001284,2781.01001,-0.468,14.14,0.011879204,1208.6,0.00607675
2018-11-08,6453.720215,52.373402,0.493508,212.231003,0.0013,2806.830078,0.016,14.423,0.020014144,1225.1,0.01365216
2018-11-07,6530.140137,54.1889,0.535707,217.182999,0.001376,2813.889893,1.433,14.569,0.010122721,1228.7,0.002938536
2018-11-06,6461.009766,55.945099,0.54908,218.451996,0.001347,2755.449951,0.623,14.5,-0.004736083,1226.3,-0.001953284
2018-11-05,6419.660156,53.546299,0.497412,209.091003,0.00134,2738.310059,0.438,14.647,0.010137931,1232.3,0.004892767
2018-11-02,6388.439941,51.3307,0.458685,200.634995,0.001296,2723.060059,-0.816,14.756,0.007441797,1233.3,0.000811491
2018-11-01,6377.779785,50.2719,0.455722,198.871994,0.001289,2740.370117,0.839,14.777,0.00142315,1238.6,0.004297413
2018-10-31,6317.609863,49.441502,0.448382,197.380997,0.001262,2711.73999,0.227,14.282,-0.033498004,1215,-0.01905377
2018-10-30,6334.27002,49.239101,0.444759,197.556,0.00126,2682.629883,1.589,14.462,0.012603277,1225.3,0.008477366
2018-10-29,6332.629883,49.0714,0.441514,197.246994,0.001263,2641.25,-1.543,14.442,-0.001382935,1227.6,0.001877091
2018-10-26,6474.75,52.0989,0.459288,203.328995,0.001314,2658.689941,-0.344,14.7,0.017864562,1235.8,0.0066797
2018-10-25,6476.290039,52.2346,0.458052,202.718994,0.00131,2705.570068,1.147,14.63,-0.004761905,1232.4,-0.002751254
2018-10-24,6495.839844,52.514999,0.457237,203.852005,0.001318,2656.100098,-2.987,14.676,0.003144224,1231.1,-0.001054852
2018-10-23,6475.740234,52.541302,0.462058,204.335999,0.001308,2740.689941,0.723,14.793,0.0079722,1236.8,0.004630006
2018-10-22,6487.160156,52.203899,0.453109,204.044006,0.001346,2755.879883,-0.651,14.587,-0.013925505,1224.6,-0.009864166
2018-10-19,6465.410156,53.0201,0.454178,203.727005,0.001348,2767.780029,-0.284,14.65,0.004318914,1228.7,0.003348032
2018-10-18,6476.709961,52.526901,0.457725,203.352005,0.001353,2768.780029,-1.186,14.604,-0.003139932,1230.1,0.001139416
2018-10-17,6544.430176,53.6721,0.468197,207.082993,0.001408,2809.209961,-0.087,14.663,0.004039989,1227.4,-0.002194944
2018-10-16,6596.109863,54.068199,0.470253,210.119995,0.00151,2809.919922,1.549,14.701,0.002591557,1231,0.002933029
2018-10-15,6596.540039,54.879601,0.447316,209.703995,0.001509,2750.790039,-0.472,14.656,-0.003061016,1226.4,-0.003736799
2018-10-12,6274.580078,53.551701,0.419115,196.727005,0.001392,2767.129883,-0.123,14.635,-0.00143286,1222,-0.003587736
2018-10-11,6256.240234,51.233002,0.38313,189.498993,0.001417,2728.370117,-1.747,14.606,-0.001981551,1227.6,0.004582651
2018-10-10,6585.529785,57.9818,0.462387,225.768997,0.001689,2785.679932,-3.07,14.326,-0.019170204,1193.4,-0.027859238
2018-10-09,6642.640137,58.713299,0.479857,227.981995,0.001783,2880.340088,-0.075,14.4,0.005165433,1191.5,-0.00159209
2018-10-08,6652.22998,59.412601,0.489751,229.255005,0.002205,2884.429932,0.24,14.259,-0.009791667,1184.4,-0.005958875
2018-10-05,6622.47998,58.766201,0.519026,227.600998,0.002243,2885.570068,-0.585,14.649,0.027351147,1205.6,0.017899358
2018-10-04,6576.689941,58.279499,0.526606,222.218002,0.002239,2901.610107,-0.608,14.59,-0.004027579,1201.6,-0.00331785
2018-10-03,6502.589844,57.477501,0.528162,220.488998,0.002218,2925.51001,-0.211,14.67,0.005483208,1202.9,0.001081891
2018-10-02,6556.100098,59.705399,0.520837,227.181,0.00227,2923.429932,-0.013,14.693,0.001567825,1207,0.00340843
