date,BTC,BTC_change%,LTC,LTC_change%,XRP,XRP_change%,ETH,ETH_change%,sp500_close,sp500_change%,silver_close,silver_rate%,gold_close,gold_rate%,bonds5yr_close
2019-06-10,8000.32959,4.005,129.071442,12.24,0.400427,3.153,247.520126,6.309,2886.72998,0.031,14.639000000000001,-0.006852103000000001,1329.3,-0.001427284,0.0191
2019-06-07,8043.951172,2.773,117.374413,5.766,0.42313,0.853,250.930359,0.64,2873.340088,0.718,15.030999999999999,0.026777785,1346.1,0.012638231000000002,0.018500000000000003
2019-06-06,7822.023437999998,0.031,111.107224,7.033,0.41954,4.2780000000000005,249.474335,1.032,2843.48999,0.53,14.905,-0.008382676,1342.7,-0.002525815,0.018799999999999997
2019-06-05,7824.231445,1.556,103.849289,1.694,0.402732,0.615,247.05101,2.3,2826.149902,0.28600000000000003,14.790999999999999,-0.00764844,1333.6,-0.006777389,0.018600000000000002
2019-06-04,7707.770995999998,-6.129,102.087822,-4.922,0.400667,-5.818,241.338791,-4.425,2803.27002,1.4709999999999999,14.732000000000001,-0.003988912,1323.4,-0.00764847,0.0189
2019-06-03,8208.995117,-6.0939999999999985,107.468575,-6.279,0.425764,-4.253,252.607925,-6.472,2744.449951,-0.257,14.74,0.000543036,1327.9,0.0034003320000000003,0.0183
2019-05-31,8574.501953,3.055,114.536957,5.372999999999998,0.438574,3.845,268.113556,4.726,2752.060059,-0.509,14.567,-0.011736771000000002,1311.1,-0.012651555,0.019299999999999998
2019-05-30,8319.472656,-3.952,108.795578,-5.511,0.422395,-4.82,255.858948,-5.08,2788.860107,0.069,14.46,-0.00734537,1287.1,-0.01830524,0.0203
2019-05-29,8659.487305,-0.6779999999999999,115.08123,0.136,0.443713,-0.6779999999999999,269.455688,-0.855,2783.02002,-0.259,14.411,-0.0033886579999999997,1286.3,-0.0006215519999999999,0.020499999999999997
2019-05-28,8719.961914,-0.941,114.93116,-2.511,0.446549,2.944,271.768707,-0.301,2802.389893,-0.977,14.32,-0.006314620999999999,1282.5,-0.00295421,0.0206
2019-05-24,7987.371581999999,1.341,99.90303,12.283,0.384541,0.847,249.484985,1.422,2826.060059,-0.22399999999999998,14.555,0.016410615,1289.2,0.005224172,0.0212
2019-05-23,7881.84668,2.665,89.176773,1.11,0.381204,1.187,245.965668,0.532,2822.23999,-0.51,14.613,0.003984885,1291.0,0.001396215,0.021099999999999997
2019-05-22,7680.066406,-3.472,88.210571,-3.6,0.376637,-5.247999999999998,244.698914,-4.038,2856.27002,0.006999999999999999,14.449000000000002,-0.011222883999999999,1274.2,-0.013013168,0.0219
2019-05-21,7963.327637,-0.184,91.507751,-0.07,0.397603,-0.153,255.215881,1.418,2864.360107,0.36200000000000004,14.41,-0.002699149,1273.2,-0.0007848060000000001,0.0223
2019-05-20,7978.309081999999,-2.667,91.493675,-4.034,0.398003,-4.659,251.86441,-3.599,2840.22998,-0.06,14.445,0.0024288689999999997,1277.3,0.003220232,0.022099999999999998
2019-05-17,7343.895508,-6.885,88.995232,-6.94,0.386193,-7.978,243.764587,-7.612,2859.530029,0.033,14.388,-0.0039460020000000005,1275.7,-0.001252642,0.0217
2019-05-16,7884.90918,-3.778,95.585587,-5.895,0.419707,-7.896,264.01001,6.912000000000001,2876.320068,0.7190000000000001,14.539000000000001,0.010494857,1286.2,0.008230775,0.0218
2019-05-15,8205.167969,2.701,101.744568,11.0,0.456005,11.581,247.153061,13.89,2850.959961,1.084,14.812000000000001,0.018777082,1297.8,0.009018815,0.0215
2019-05-14,7994.416015999999,2.389,91.620407,4.051,0.409062,25.822,217.148575,10.374,2834.409912,0.507,14.812000000000001,0.0,1296.3,-0.001155802,0.022000000000000002
2019-05-13,7814.915039,12.103,88.058235,4.048,0.325475,4.953,196.846283,5.0310000000000015,2811.8701170000004,-0.997,14.777000000000001,-0.002362949,1301.8,0.004242845,0.0218
2019-05-10,6378.849121,3.287,77.16664899999998,4.013,0.300387,1.3019999999999998,173.142746,1.662,2881.399902,0.639,14.79,0.000879746,1287.4,-0.011061607,0.0226
2019-05-09,6174.528809,3.213,74.177139,-0.5589999999999999,0.296509,-1.354,170.289307,-0.388,2870.719971,0.38,14.773,-0.001149425,1285.2,-0.001708871,0.0225
2019-05-08,5982.45752,2.273,74.620285,-0.036000000000000004,0.300721,0.569,170.948166,0.614,2879.419922,-0.006999999999999999,14.862,0.006024504,1281.4,-0.002956738,0.022799999999999997
2019-05-07,5829.501465,1.46,74.693001,-0.383,0.299684,-0.7979999999999999,169.79866,-1.524,2884.050049,-0.995,14.925999999999998,0.0043062840000000005,1285.6,0.003277665,0.0225
2019-05-06,5746.807129,-0.775,74.98275799999998,-1.376,0.302389,0.036000000000000004,172.653214,5.7029999999999985,2932.469971,0.8109999999999999,14.927,6.7e-05,1283.8,-0.001400124,0.023
2019-05-03,5768.289551,4.772,79.326538,7.54,0.308222,1.646,167.95240800000005,3.626,2945.639893,0.561,14.978,0.0034166279999999997,1281.3,-0.001947344,0.0233
2019-05-02,5505.283691,1.904,73.777176,0.128,0.303239,-0.4920000000000001,162.12278700000005,0.789,2917.52002,-0.159,14.617,-0.024102016,1272.0,-0.007258253,0.023399999999999997
2019-05-01,5402.697265999999,0.968,73.657768,-0.8690000000000001,0.304696,-1.548,160.818344,-0.8440000000000001,2923.72998,-0.9690000000000001,14.729000000000001,0.007662311,1284.2,0.009591195,0.0231
2019-04-30,5350.726563,1.963,74.280876,9.316,0.30947600000000003,5.151,162.166031,4.507,2945.830078,0.29600000000000004,14.9,0.011609748999999999,1282.8,-0.001090173,0.022799999999999997
2019-04-29,5247.352539,-0.71,67.96038100000001,-2.614,0.294289,-1.052,155.201996,-1.328,2943.030029,0.083,14.933,0.002214765,1281.5,-0.001013408,0.0232
2019-04-26,5279.348145,1.325,73.115349,2.455,0.298502,2.988,156.347092,1.144,2939.8798829999996,0.48100000000000004,15.088,0.010379695999999999,1288.8,0.005696449,0.0229
2019-04-25,5210.515625,-4.683,71.24811600000002,-2.727,0.28938400000000003,-4.249,154.459396,-6.904,2926.169922,-0.096,14.96,-0.008483563000000001,1279.7,-0.0070608319999999995,0.0233
2019-04-24,5464.866699,-1.914,73.308945,-1.933,0.302318,-5.855,165.826096,-3.2230000000000003,2927.25,-0.23,14.995999999999999,0.002406417,1279.4,-0.00023443,0.0232
2019-04-23,5572.361816,3.204,74.845024,-2.613,0.321222,-0.809,171.4478,-0.325,2933.679932,0.8140000000000001,14.865,-0.008735663000000001,1273.2,-0.004846022,0.0236
2019-04-22,5399.365234000001,1.635,76.948074,-0.448,0.323934,0.515,171.874664,1.092,2907.969971,0.317,15.058,0.012983518000000001,1277.6,0.0034558590000000004,0.0239
2019-04-18,5298.385742,0.893,82.074875,3.379,0.337065,0.474,173.814026,4.134,2905.030029,0.008,15.038,-0.0013281979999999998,1276.0,-0.0012523480000000001,0.023799999999999998
2019-04-17,5251.9379880000015,0.302,79.327469,-2.489,0.335453,2.537,166.95076,-0.36,2900.449951,-0.535,14.939,-0.006583322,1276.8,0.0006269590000000001,0.024
2019-04-16,5235.55957,3.335,81.349281,2.924,0.327218,1.938,167.623444,3.775,2907.060059,-0.179,14.915,-0.0016065329999999998,1277.2,0.000313283,0.0241
2019-04-15,5067.1083979999985,-1.939,79.054703,-4.77,0.320913,-2.411,161.574173,-3.766,2905.580078,-0.094,14.975,0.0040227959999999995,1291.3,0.011039775,0.023700000000000002
2019-04-12,5089.539063,0.56,78.963959,-0.84,0.326346,-1.306,164.736328,-0.362,2907.409912,0.226,14.963,-0.000801336,1295.2,0.003020212,0.023799999999999998
2019-04-11,5064.487793,-4.894,79.677994,-9.86,0.330984,-6.7189999999999985,165.497025,-6.68,2888.320068,-0.124,14.867,-0.0064158259999999995,1293.3,-0.001466955,0.0231
2019-04-10,5324.551758,2.314,88.377739,1.848,0.354792,1.537,177.337479,0.721,2888.209961,0.237,15.244000000000002,0.025358176,1313.9,0.015928246,0.022799999999999997
2019-04-09,5204.958496,-1.606,86.786964,-3.029,0.349462,-2.467,176.114578,-2.279,2878.199951,-0.29,15.210999999999999,-0.002164786,1308.3,-0.00426212,0.0231
2019-04-08,5289.770996,1.73,89.493042,-3.07,0.358234,-0.8059999999999999,180.25882,3.33,2895.77002,0.253,15.173,-0.002498192,1297.1,-0.008560728,0.0233
2019-04-05,5036.681152,2.313,88.677864,4.28,0.361803,8.753,165.514847,4.743,2892.73999,0.297,15.085999999999999,-0.005733869,1295.6,-0.0011564260000000001,0.0231
2019-04-04,4922.798828,-0.976,84.98090400000002,-0.227,0.332513,-2.854,158.052536,-2.093,2879.389893,0.188,15.084000000000001,-0.000132573,1294.3,-0.0010033960000000001,0.0232
2019-04-03,4973.021973,1.907,84.921936,11.364,0.34223400000000004,-2.585,161.458801,-1.555,2873.399902,-0.094,15.102,0.001193317,1295.3,0.000772618,0.0232
2019-04-02,4879.87793,17.392,76.19326,25.515,0.351499,12.369000000000002,163.961746,15.597,2867.23999,-0.035,15.061,-0.002714872,1295.4,7.72e-05,0.022799999999999997
2019-04-01,4158.183105,1.287,60.67799399999999,-0.151,0.312747,1.148,141.830322,0.258,2867.189941,0.652,15.099,0.002523073,1294.2,-0.000926355,0.0231
2019-03-29,4098.3745119999985,0.7390000000000001,61.301613,0.219,0.307929,-0.433,142.497421,2.264,2834.399902,0.217,15.11,0.000728525,1298.5,0.0033225159999999998,0.0223
2019-03-28,4069.107178,-0.452,61.170486,-1.6909999999999998,0.309246,-1.005,139.416473,-1.127,2815.439941,0.215,14.972999999999999,-0.009066843,1295.3,-0.002464382,0.022000000000000002
2019-03-27,4087.066162,2.5810000000000004,62.251431,4.7860000000000005,0.312465,2.305,140.988159,4.085,2805.3701170000004,-0.509,15.298,0.021705737000000003,1316.9,0.016675673999999998,0.0218
2019-03-26,3985.080811,0.399,59.343529,-0.277,0.30506,0.411,135.460358,0.301,2818.459961,0.20600000000000002,15.429,0.008563211,1321.4,0.0034171159999999996,0.0218
2019-03-25,3963.070557,-1.517,59.496738,-1.336,0.304055,-1.742,135.031021,-1.496,2798.360107,0.084,15.567,0.008944196,1329.0,0.005751476,0.022099999999999998
2019-03-22,4023.968262,-0.113,59.824001,0.879,0.311541,0.064,137.181442,0.453,2800.709961,-1.54,15.407,-0.010278153,1318.7,-0.007750188000000001,0.022400000000000003
2019-03-21,4029.326904,-1.338,59.378326,-2.447,0.312718,-2.263,136.63606299999998,-2.735,2854.8798829999996,1.247,15.437000000000001,0.001947167,1313.6,-0.003867445,0.023399999999999997
2019-03-20,4087.476318,0.41,60.846546,0.278,0.31961,0.081,140.68635600000002,0.14400000000000002,2824.22998,-0.251,15.245,-0.01243765,1300.5,-0.009972594,0.023399999999999997
2019-03-19,4071.190186,0.955,60.61557,0.65,0.319281,0.7959999999999999,140.519196,0.909,2832.570068,-0.28800000000000003,15.372,0.0083306,1306.5,0.00461361,0.0242
2019-03-18,4032.507324,0.063,60.264805,-1.664,0.31744,-0.08800000000000001,139.374603,-0.521,2832.939941,0.366,15.322000000000001,-0.0032526670000000003,1301.5,-0.003827019,0.0242
2019-03-15,3960.911133,0.872,58.98925799999999,4.329,0.315052,0.742,137.691788,3.088,2822.47998,0.41600000000000004,15.324000000000002,0.000130531,1302.9,0.001075682,0.024
2019-03-14,3924.369141,0.481,56.584183,1.296,0.31295500000000004,-0.29,133.711594,0.381,2808.47998,-0.068,15.100999999999999,-0.014552336,1293.4,-0.007291427,0.024300000000000002
2019-03-13,3906.717285,-0.162,55.933186,-2.002,0.314098,1.124,133.263077,-1.002,2810.919922,0.39799999999999996,15.456,0.023508377,1309.3,0.012293181,0.0242
2019-03-12,3909.15625,0.138,56.997055,2.859,0.310201,-0.302,134.44288600000002,0.321,2791.52002,0.15,15.338,-0.007634576,1296.3,-0.00992897,0.0241
2019-03-11,3905.227295,-1.227,55.420216,-3.091,0.31106500000000004,-0.674,133.83403,-2.204,2783.300049,1.2990000000000002,15.274000000000001,-0.004172643,1291.1,-0.004011417,0.024399999999999998
2019-03-08,3901.131592,-0.309,56.099548,-2.326,0.310087,-1.574,135.127075,-2.302,2743.070068,0.45,15.349,0.004910305,1299.3,0.006351173000000001,0.0242
2019-03-07,3911.484375,0.208,57.189034,2.42,0.314766,-0.7659999999999999,138.0345,-0.653,2748.929932,-0.636,15.04,-0.020131605,1286.1,-0.010159317,0.024399999999999998
2019-03-06,3903.942627,0.17600000000000002,55.78427900000001,5.212999999999999,0.317031,0.114,138.789352,0.602,2771.449951,-0.674,15.085,0.0029920209999999997,1287.6,0.001166317,0.024900000000000002
2019-03-05,3896.375,3.632,53.13245799999999,14.205,0.31650700000000004,3.74,137.822388,7.848,2789.649902,-0.17,15.105,0.00132582,1284.7,-0.002252252,0.0253
2019-03-04,3761.557129,-2.172,46.432034,-3.937,0.305133,-2.208,127.774124,-3.317,2792.810059,-0.7659999999999999,15.105,0.0,1287.5,0.0021794970000000003,0.0253
2019-03-01,3859.58374,0.151,47.48724,2.708,0.317312,0.7140000000000001,136.44361899999998,-0.287,2803.689941,0.195,15.255999999999998,0.00999669,1299.2,0.009087379,0.0256
2019-02-28,3854.7854,0.17,46.237259,1.361,0.315078,0.626,136.746246,0.34,2784.48999,-0.13,15.634,0.024777137,1316.1,0.013008005,0.0252
2019-02-27,3851.047363,-0.16699999999999998,45.581425,0.182,0.313106,-2.055,136.12596100000002,-1.379,2792.3798829999996,0.175,15.672,0.0024305999999999998,1317.7,0.001215713,0.024900000000000002
2019-02-26,3854.35791,-0.628,45.491131,-1.484,0.319477,-2.532,138.089676,-1.115,2793.899902,0.055,15.925999999999998,0.016207249,1328.5,0.008196099,0.0245
2019-02-25,3882.696289,1.988,46.213066,3.673,0.32851,9.245,139.82286100000002,3.1910000000000003,2796.110107,-0.294,15.927999999999999,0.00012558100000000002,1329.5,0.0007527289999999999,0.0248
2019-02-22,4005.526611,1.344,49.805733,1.369,0.321904,0.14300000000000002,149.092453,2.067,2792.669922,0.43200000000000005,16.012,0.005273732,1332.8,0.0024821360000000002,0.024700000000000003
2019-02-21,3954.118164,-1.153,49.15159600000001,-5.1770000000000005,0.321291,-3.479,146.130844,-2.157,2774.8798829999996,-0.193,15.905999999999999,-0.006620035,1327.8,-0.003751501,0.025099999999999997
2019-02-20,3999.820557,1.346,51.785965,8.292,0.33288,2.877,149.554337,3.018,2784.699951,0.203,16.281,0.023576009,1347.9,0.015137821999999999,0.024700000000000003
2019-02-19,3947.094482,0.906,47.864677,-0.564,0.323768,0.728,145.346176,-0.7190000000000001,2779.76001,0.37799999999999995,15.967,-0.019286285,1344.8,-0.002299874,0.024700000000000003
2019-02-15,3620.810791,0.095,42.699669,2.537,0.301759,-0.122,122.100388,0.532,2775.600098,0.556,15.743,-0.014028935,1322.1,-0.016879833,0.024900000000000002
2019-02-14,3616.880859,-0.394,41.640549,-0.561,0.30190900000000004,-0.6940000000000001,121.390205,-0.8390000000000001,2745.72998,0.081,15.527999999999999,-0.013656863,1313.9,-0.006202254,0.0248
2019-02-13,3632.070557,-0.589,41.997643,-4.188,0.304284,-0.377,122.553604,0.008,2753.030029,0.099,15.624,0.00618238,1310.8,-0.002359388,0.0253
2019-02-12,3653.528564,0.29600000000000004,43.928642,1.76,0.30519,0.866,122.57228899999998,1.15,2744.72998,0.812,15.69,0.00422427,1314.0,0.002441257,0.024900000000000002
2019-02-11,3648.430664,-1.277,43.182541,-7.891,0.302741,-2.351,121.298393,-2.861,2709.800049,-0.096,15.657,-0.00210325,1307.0,-0.005327245,0.024700000000000003
2019-02-08,3666.780273,7.803,43.464722,30.779,0.311683,6.864,119.267746,13.974,2707.8798829999996,0.5760000000000001,15.809000000000001,0.009708118,1318.5,0.008798776,0.024399999999999998
2019-02-07,3399.47168,-0.453,33.22242,0.963,0.291618,0.32,104.535301,-0.287,2706.050049,-0.42200000000000004,15.713,-0.00607249,1314.2,-0.0032612820000000003,0.0246
2019-02-06,3413.767822,-1.595,32.932987,-4.118,0.290727,-2.906,104.919289,-2.464,2731.610107,-0.126,15.700999999999999,-0.000763699,1314.4,0.000152184,0.025
2019-02-05,3466.357422,0.33,34.256645,0.728,0.299239,-0.173,107.44352,-0.172,2737.699951,0.34299999999999997,15.835999999999999,0.008598178,1319.2,0.0036518559999999998,0.025099999999999997
2019-02-04,3459.154053,-0.232,34.108627,1.925,0.300198,-0.787,107.821602,0.182,2724.8701170000004,0.679,15.886,0.003157363,1319.3,7.58e-05,0.0253
2019-02-01,3487.945313,0.792,32.82708,3.492,0.308517,-0.746,107.609787,0.431,2706.530029,0.156,15.931,0.002832683,1322.1,0.002122338,0.025099999999999997
2019-01-31,3457.792725,-0.792,31.652176,-0.748,0.31003600000000003,-3.327,107.061012,-1.689,2704.100098,0.693,16.072,0.008850669,1325.2,0.002344755,0.024300000000000002
2019-01-30,3486.181641,1.228,31.930954,2.782,0.320461,10.725,108.907539,3.321,2681.050049,1.034,15.927,-0.009021901,1315.5,-0.00731965,0.024900000000000002
2019-01-29,3448.116943,-0.598,31.097111,-0.443,0.289558,-1.864,105.598213,-1.053,2640.0,-0.185,15.839,-0.0055252090000000005,1315.2,-0.00022805,0.0255
2019-01-28,3470.450439,-3.176,31.199259,-4.053,0.294863,-4.687,106.589973,-5.91,2643.850098,-0.042,15.765,-0.004672012,1309.3,-0.00448601,0.0258
2019-01-25,3599.765869,-0.211,32.981812,0.4920000000000001,0.31716500000000003,-0.217,116.378342,-1.035,2664.76001,0.275,15.699000000000002,-0.004186489,1304.2,-0.0038952109999999996,0.0259
2019-01-24,3600.865479,0.457,32.776108,2.2880000000000003,0.317598,0.373,117.362885,-0.085,2642.330078,0.132,15.3,-0.025415632,1285.9,-0.01403159,0.0255
2019-01-23,3585.123047,-0.5670000000000001,32.001957,1.051,0.316492,-0.961,117.452606,-1.062,2638.699951,-0.18100000000000002,15.38,0.005228758,1290.2,0.003343961,0.0259
2019-01-22,3604.577148,0.825,31.684425,1.509,0.319491,-0.495,118.747551,1.398,2632.899902,-0.94,15.325,-0.003576073,1283.4,-0.0052705009999999995,0.025699999999999997
2019-01-18,3657.839355,-0.5479999999999999,31.311487,-1.886,0.324277,-1.495,121.010262,-2.139,2670.709961,0.733,15.399000000000001,0.004828710999999999,1282.6,-0.0006233440000000001,0.0262
2019-01-17,3678.563965,0.731,31.888651,0.121,0.329353,-0.103,123.74192,0.136,2635.959961,1.023,15.536,0.008896682,1292.3,0.007562763,0.0258
2019-01-16,3655.006836,0.647,31.823416,1.224,0.329701,0.8440000000000001,123.547058,1.4269999999999998,2616.100098,0.052000000000000005,15.638,0.006565395999999999,1293.8,0.001160721,0.0254
2019-01-15,3630.675293,-1.985,31.507069,-2.709,0.327179,-2.016,122.032715,-5.527,2610.300049,0.975,15.62,-0.001151042,1288.4,-0.004173752,0.0253
2019-01-14,3706.052246,4.181,32.358242,6.518,0.333766,4.841,129.068726,10.335,2582.610107,0.08900000000000001,15.609000000000002,-0.000704225,1289.1,0.00054331,0.0253
2019-01-11,3687.365479,0.363,32.327628999999995,-4.025,0.332904,0.489,127.548325,-0.208,2596.26001,0.315,15.655999999999999,0.003011083,1289.5,0.000310294,0.0252
2019-01-10,3678.924561,-8.811,33.866009000000005,-13.135,0.332652,-10.448,128.62518300000002,-14.729,2596.639893,0.899,15.642999999999999,-0.000830353,1287.4,-0.001628538,0.0256
2019-01-09,4035.296387,0.093,38.985535,-1.168,0.37089,1.367,150.803116,0.165,2584.959961,0.192,15.735,0.005881225,1292.0,0.003573093,0.025699999999999997
2019-01-08,4030.8479,0.059,39.479717,4.1160000000000005,0.365315,0.244,150.359634,-1.058,2574.409912,0.245,15.713,-0.0013981570000000001,1285.9,-0.004721362,0.0258
2019-01-07,4025.248291,-1.308,37.806274,-3.751,0.364347,-1.223,151.699219,-3.872,2549.689941,0.555,15.755999999999998,0.002736588,1289.9,0.003110662,0.0253
2019-01-04,3857.717529,0.67,32.404167,1.211,0.356747,-0.8370000000000001,154.58194,3.807,2531.939941,2.3280000000000003,15.786,0.0019040370000000001,1285.8,-0.0031785409999999996,0.024900000000000002
2019-01-03,3836.741211,-2.399,32.026699,-3.978,0.360224,-3.813,149.13501000000005,-3.905,2447.889893,-1.767,15.797,0.00069682,1294.8,0.0069995330000000005,0.023700000000000002
2019-01-02,3943.409424,2.447,33.433681,4.4110000000000005,0.375243,2.617,155.047684,9.559,2510.030029,1.335,15.649000000000001,-0.009368868,1284.1,-0.008263825,0.024900000000000002
2018-12-31,3742.700439,-3.21,30.468224,-4.7189999999999985,0.352706,-4.945,133.368271,-4.758,2506.850098,0.317,15.54,-0.006965301,1281.3,-0.002180516,0.025099999999999997
2018-12-28,3923.918701,7.412000000000001,32.51083,14.877,0.376852,10.251,137.647018,17.749000000000006,2485.73999,-0.521,15.436,-0.006692406999999999,1283.0,0.0013267770000000001,0.0256
2018-12-27,3654.833496,-5.185,28.294508,-8.616,0.341162,-10.008,116.57591200000002,-11.634,2488.830078,1.8969999999999998,15.31,-0.008162736,1281.1,-0.001480904,0.026000000000000002
2018-12-26,3857.297607,0.985,30.985901,-0.34600000000000003,0.378693,-0.342,131.865631,1.5219999999999998,2467.699951,4.425,15.123,-0.012214238999999998,1273.0,-0.006322691,0.026699999999999998
2018-12-24,4078.599121,1.957,33.196667,-0.8270000000000001,0.406799,9.237,140.238007,7.346,2351.100098,-2.06,14.82,-0.020035707,1271.8,-0.000942655,0.0258
2018-12-21,3896.543701,-5.737,30.796618,-5.915,0.35857,-4.828,109.496231,-5.473,2416.6201170000004,-1.9780000000000002,14.702,-0.007962213000000001,1258.1,-0.010772134,0.0264
2018-12-20,4134.441406,10.482,32.816872,10.853,0.378199,8.878,116.216873,14.963,2467.419922,-1.176,14.869000000000002,0.011358999,1267.9,0.007789524,0.0265
2018-12-19,3745.950684,1.056,29.682787,-2.127,0.351956,-0.873,101.268578,-0.408,2506.959961,-1.574,14.818,-0.003429955,1256.4,-0.009070116,0.0262
2018-12-18,3696.059082,4.268,30.142157,2.992,0.350162,6.425,101.112457,6.313,2546.159912,-0.537,14.700999999999999,-0.007895802,1253.6,-0.00222859,0.0265
2018-12-17,3545.864746,8.999,29.268890000000006,13.963,0.328453,14.005999999999998,95.133827,11.421,2545.939941,-1.73,14.759,0.00394531,1251.8,-0.001435865,0.0269
2018-12-14,3242.484863,-2.092,23.464329,-0.77,0.28879,-3.727,84.308296,-2.68,2599.949951,-1.131,14.637,-0.008266143,1241.4,-0.008308036,0.0273
2018-12-13,3313.677246,-4.995,23.668861,-3.513,0.300026,-2.48,86.539314,-4.54,2650.540039,-0.307,14.855,0.014893762,1247.4,0.004833253,0.0275
2018-12-12,3486.950195000001,1.914,24.49383,2.9330000000000003,0.307323,2.212,90.5933,2.237,2651.070068,-0.26899999999999996,14.850999999999999,-0.00026927,1250.0,0.002084335,0.0277
2018-12-11,3424.588135,-2.086,23.802383,-3.244,0.301345,-0.581,88.945305,-2.8760000000000003,2636.780029,-1.038,14.628,-0.015015823999999999,1247.2,-0.00224,0.0275
2018-12-10,3502.656006,-3.028,24.6178,-4.993,0.303766,-3.1010000000000004,91.685654,-3.4810000000000003,2637.719971,0.261,14.605,-0.001572327,1249.4,0.0017639510000000001,0.0271
2018-12-07,3419.937256,-2.638,25.272585,-6.0779999999999985,0.301997,-2.844,93.294563,1.795,2633.080078,-2.162,14.696,0.006230743,1252.6,0.002561229,0.027000000000000003
2018-12-06,3521.101807,-6.206,26.943661,-7.8820000000000014,0.310936,-7.757999999999999,91.761055,-10.434,2695.949951,1.218,14.509,-0.012724551,1243.6,-0.007185055,0.0275
2018-12-04,3956.893799,1.817,31.186125,0.5820000000000001,0.352231,1.062,110.214188,1.297,2700.060059,-2.96,14.64,0.003977507,1246.6,0.003219057,0.0279
2018-12-03,3894.130859,-6.105,31.072802000000006,-8.097000000000001,0.348754,-5.382999999999999,108.925018,-6.405,2790.3701170000004,-0.005,14.499,-0.009631148,1239.6,-0.005615274,0.028300000000000002
2018-11-30,4017.268555,-6.3370000000000015,32.064762,-5.1320000000000014,0.362455,-4.751,113.171425,-3.871,2760.169922,0.8190000000000001,14.217,-0.019449617,1226.0,-0.010971281000000001,0.028399999999999998
2018-11-29,4278.84668,0.231,33.797447,-2.656,0.379562,-3.139,117.542648,-4.22,2737.800049,0.03,14.402000000000001,0.013012591,1230.4,0.003588907,0.0285
2018-11-28,4257.419922,11.379,34.626598,11.279000000000002,0.390557,8.392999999999999,122.438004,11.107,2743.790039,1.945,14.455,0.0036800440000000004,1229.8,-0.000487646,0.0287
2018-11-27,3820.719971,1.454,31.0688,5.642,0.360163,1.749,110.010002,1.943,2682.169922,0.6920000000000001,14.220999999999998,-0.01618817,1219.9,-0.008050089,0.028900000000000002
2018-11-26,3779.129883,-5.876,29.410999,-4.722,0.355451,-5.352,108.334999,-6.882999999999999,2673.449951,0.8859999999999999,14.343,0.008578862,1228.7,0.007213705999999999,0.028999999999999998
2018-11-23,4347.1098630000015,-0.312,32.159698,0.429,0.407428,-4.181,123.295998,-2.47,2632.560059,-0.03,14.367,0.00167329,1223.2,-0.0044762759999999995,0.0288
2018-11-21,4602.169922,3.06,34.670601,4.855,0.447651,2.557,136.701004,4.239,2649.929932,-0.294,14.48,0.007865246999999999,1225.8,0.002125572,0.028900000000000002
2018-11-20,4451.870117,-8.472000000000001,33.044201,-9.647,0.434726,-9.484,130.339005,-12.413,2641.889893,-0.479,14.269,-0.014571823000000001,1221.2,-0.0037526509999999996,0.0288
2018-11-19,4871.490234000001,-13.331,36.641102,-13.459,0.478166,-6.265,149.175003,-15.805,2690.72998,-1.465,14.402999999999999,0.009390987,1225.3,0.003357353,0.0287
2018-11-16,5575.549805,-1.236,42.4589,-3.417,0.471609,-1.59,175.17700200000004,-3.145,2736.27002,0.652,14.382,-0.00145803,1223.0,-0.001877091,0.028999999999999998
2018-11-15,5648.029785,-1.536,43.948299,0.504,0.481708,1.975,180.806,-0.601,2730.199951,1.3619999999999999,14.263,-0.008274232,1215.0,-0.006541292,0.0294
2018-11-14,5738.350098,-9.65,43.610802,-12.038,0.474372,-6.688,181.397003,-12.171,2701.580078,-1.327,14.08,-0.0128304,1210.1,-0.004032922,0.029500000000000002
2018-11-13,6359.490234000001,-0.215,49.696602,-1.853,0.510112,-1.268,206.826004,-1.581,2722.179932,-0.28800000000000003,13.952,-0.009090909,1199.2,-0.00900752,0.029900000000000003
2018-11-09,6385.620117,-0.884,51.896,-0.895,0.500668,1.587,210.074005,-0.902,2781.01001,-0.46799999999999997,14.14,0.011879203999999999,1208.6,0.00607675,0.0305
2018-11-08,6453.720215,-1.051,52.373402,-3.357,0.493508,-8.037,212.231003,-2.345,2806.830078,0.016,14.423,0.020014143999999998,1225.1,0.01365216,0.030899999999999997
2018-11-07,6530.1401369999985,0.953,54.1889,-3.31,0.5357069999999999,-2.478,217.182999,-0.784,2813.889893,1.433,14.569,0.010122721,1228.7,0.002938536,0.030699999999999998
2018-11-06,6461.009765999999,0.429,55.945099,4.176,0.54908,10.457,218.451996,4.2860000000000005,2755.449951,0.623,14.5,-0.004736083,1226.3,-0.001953284,0.0305
2018-11-05,6419.660156,0.8809999999999999,53.546299,-0.08800000000000001,0.497412,7.795,209.091003,0.961,2738.310059,0.43799999999999994,14.647,0.010137931,1232.3,0.004892767,0.030299999999999997
2018-11-02,6388.439941,0.149,51.3307,1.969,0.458685,0.478,200.634995,0.831,2723.060059,-0.816,14.755999999999998,0.007441796999999999,1233.3,0.000811491,0.0304
2018-11-01,6377.779785,0.944,50.2719,1.432,0.455722,1.5830000000000002,198.871994,0.6759999999999999,2740.3701170000004,0.8390000000000001,14.777000000000001,0.00142315,1238.6,0.004297413,0.0296
